work_id,scope,audit_tranche,audit_shard,risk_priority,formid,editor_id,canonical_source_plugin,direct_read,classification,deep_read,owner_verdict,tagged_rows,crossgen,promoted,post_readback,notes
COREQ-1417,core,V02,V02-04,standard,Skyrim.esm:0BE159,BardSongStarter,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1418,core,V02,V02-04,standard,Skyrim.esm:0BED92,WEJS14,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1419,core,V02,V02-04,standard,Skyrim.esm:0BEDAF,WEJS15,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1420,core,V02,V02-04,standard,Skyrim.esm:0BEDEC,Da13Intro,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1421,core,V02,V02-04,standard,Skyrim.esm:0BF20F,FavorJobsChopWood,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1422,core,V02,V02-04,standard,Skyrim.esm:0BF25B,MQ201PartyScene3GuestAndGuest,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1423,core,V02,V02-04,standard,Skyrim.esm:0BF31C,WERJ07,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1424,core,V02,V02-04,standard,Skyrim.esm:0BFB2C,CreatureDialogueSkeleton,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1425,core,V02,V02-04,standard,Skyrim.esm:0BFB61,WEDL01b,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1426,core,V02,V02-04,standard,Skyrim.esm:0C02F0,DialogueWhiterunIrilethProventus1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1427,core,V02,V02-04,standard,Skyrim.esm:0C02F2,DialogueWhiterunIrilethBalgruuf1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1428,core,V02,V02-04,standard,Skyrim.esm:0C02F4,DialogueWhiterunProventusBalgruuf1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1429,core,V02,V02-04,standard,Skyrim.esm:0C0416,MGRAppBrelyna01,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0C0416:Skyrim.esm; stage=200; route=200:Fragment_6; tier_bc_runtime_verify=not-needed; crossgen=ok; promotion=ok; compile=ok.
COREQ-1430,core,V02,V02-04,standard,Skyrim.esm:0C04BA,FreeformValdDebt,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0C04BA:Skyrim.esm; stage=200; route=200:Fragment_4; tier_bc_runtime_verify=ok; crossgen=ok; promotion=ok; compile=ok. Zero-candidate outcome intentionally emits no reaction cells because no current deity profile consumes its approved tag combination.
COREQ-1431,core,V02,V02-04,standard,Skyrim.esm:0C06E3,DialogueWhiterunHrongarBalgruuf1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1432,core,V02,V02-04,standard,Skyrim.esm:0C06E5,DialogueWhiterunHrongarProventus1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1433,core,V02,V02-04,standard,Skyrim.esm:0C07C1,dunNorthwatchKeepQST,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1434,core,V02,V02-04,standard,Skyrim.esm:0C1796,DialogueWhiterunDagnyFrothar1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1435,core,V02,V02-04,standard,Skyrim.esm:0C18E1,CR06,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0C18E1:Skyrim.esm; stage=200; route=200:Fragment_11; tier_bc_runtime_verify=not-needed; crossgen=ok; promotion=ok; compile=ok. Zero-candidate outcome intentionally emits no reaction cells because no current deity profile consumes its approved tag combination.
COREQ-1436,core,V02,V02-04,standard,Skyrim.esm:0C19A8,DialogueRiftenSS02,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1437,core,V02,V02-04,standard,Skyrim.esm:0C19F8,dunBloodletThroneQST,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1438,core,V02,V02-04,standard,Skyrim.esm:0C1A1D,WERJ09,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1439,core,V02,V02-04,standard,Skyrim.esm:0C1A1F,WERJ10,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1440,core,V02,V02-04,standard,Skyrim.esm:0C1ACC,dunRebelsCairnQST,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0C1ACC:Skyrim.esm; stage=30; route=30:Fragment_2; tier_bc_runtime_verify=ok; crossgen=ok; promotion=ok; compile=ok.
COREQ-1441,core,V02,V02-04,standard,Skyrim.esm:0C1E07,FreeformRiften22,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0C1E07:Skyrim.esm; stage=200; route=200:Fragment_3; tier_bc_runtime_verify=ok; crossgen=ok; promotion=ok; compile=ok. Zero-candidate outcome intentionally emits no reaction cells because no current deity profile consumes its approved tag combination.
COREQ-1442,core,V02,V02-04,standard,Skyrim.esm:0C1E72,MGR30,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0C1E72:Skyrim.esm; stage=200; route=200:Fragment_4; tier_bc_runtime_verify=not-needed; crossgen=ok; promotion=ok; compile=ok.
COREQ-1443,core,V02,V02-04,standard,Skyrim.esm:0C349B,CW01AOutfitImperial,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1444,core,V02,V02-04,standard,Skyrim.esm:0C3709,dunNchuandZelQst,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0C3709:Skyrim.esm; stage=110; route=110:Fragment_14; tier_bc_runtime_verify=not-needed; crossgen=ok; promotion=ok; compile=ok.
COREQ-1445,core,V02,V02-04,standard,Skyrim.esm:0C4B19,MS10PostQuest,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1446,core,V02,V02-04,standard,Skyrim.esm:0C5940,T01Intro,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1447,core,V02,V02-04,standard,Skyrim.esm:0C6020,DB11_dunKatariahQST,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1448,core,V02,V02-04,standard,Skyrim.esm:0C62A8,CWThreatCombatBarks,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1449,core,V02,V02-04,standard,Skyrim.esm:0C6E33,DialogueWhiterunHrongarProventus2,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1450,core,V02,V02-04,standard,Skyrim.esm:0C72EB,TGKeyHandler,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1451,core,V02,V02-04,standard,Skyrim.esm:0C7919,WIGreeting,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1452,core,V02,V02-04,standard,Skyrim.esm:0C7CF5,DialogueSolitudeMarketplaceJawananJalaScene,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1453,core,V02,V02-04,standard,Skyrim.esm:0C7CFD,DialogueSolitudeStreetVivienneLisetteScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1454,core,V02,V02-04,standard,Skyrim.esm:0C7D04,DialogueSolitudeStreetVivienneLisetteScene2,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1455,core,V02,V02-04,standard,Skyrim.esm:0C7D06,DialogueSolitudeStreetVivienneLisetteScene3,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1456,core,V02,V02-04,standard,Skyrim.esm:0C7D10,DialogueSolitudeMarketplaceJawananEvetteScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1457,core,V02,V02-04,standard,Skyrim.esm:0C7D15,DialogueSolitudeMarketplaceAtAfAlanJalaScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1458,core,V02,V02-04,standard,Skyrim.esm:0C7D17,DialogueSolitudeMarketplaceRorlundJalaScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1459,core,V02,V02-04,standard,Skyrim.esm:0C7D1A,DialogueSolitudeMarketplaceIlldiJalaScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1460,core,V02,V02-04,standard,Skyrim.esm:0C7D1C,SolitudeFreeform02,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0C7D1C:Skyrim.esm; stage=200; route=200:Fragment_5; tier_bc_runtime_verify=ok; crossgen=ok; promotion=ok; compile=ok.
COREQ-1461,core,V02,V02-04,standard,Skyrim.esm:0C7D42,SolitudeFreeform03,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0C7D42:Skyrim.esm; stage=200; route=200:Fragment_5; tier_bc_runtime_verify=ok; crossgen=ok; promotion=ok; compile=ok.
COREQ-1462,core,V02,V02-04,standard,Skyrim.esm:0C7F4B,DialogueSolitudeMarketplaceSilanaJalaScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1463,core,V02,V02-04,standard,Skyrim.esm:0C7F4D,DialogueSolitudeMarketplaceSorexJalaScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1464,core,V02,V02-04,standard,Skyrim.esm:0C7F4F,DialogueSolitudeMarketplaceAiaJalaScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1465,core,V02,V02-04,standard,Skyrim.esm:0C7F51,DialogueSolitudeStreetUnaLisetteScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1466,core,V02,V02-04,standard,Skyrim.esm:0C7F53,DialogueSolitudeStreetUnaJornScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1467,core,V02,V02-04,standard,Skyrim.esm:0C7F55,DialogueSolitudeStreetOdarJornScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1468,core,V02,V02-04,standard,Skyrim.esm:0C7F58,DialogueSolitudeStreetOdarJawananScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1469,core,V02,V02-04,standard,Skyrim.esm:0C97D9,C00GiantAttack,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1470,core,V02,V02-04,standard,Skyrim.esm:0C99EF,TG00MiscHandler,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1471,core,V02,V02-04,standard,Skyrim.esm:0C9A0E,MGRejoinQuest,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0C9A0E:Skyrim.esm; stage=200; route=200:Fragment_4; tier_bc_runtime_verify=not-needed; crossgen=ok; promotion=ok; compile=ok. Zero-candidate outcome intentionally emits no reaction cells because no current deity profile consumes its approved tag combination.
COREQ-1472,core,V02,V02-04,standard,Skyrim.esm:0C9AF5,CreatureDialogueHagraven,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1473,core,V02,V02-04,standard,Skyrim.esm:0C9B92,DialogueSolitudeMarketplaceAtAfAlanEvetteScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1474,core,V02,V02-04,standard,Skyrim.esm:0C9B94,DialogueSolitudeMarketplaceRorlundEvetteScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1475,core,V02,V02-04,standard,Skyrim.esm:0C9B96,DialogueSolitudeMarketplaceIlldiEvetteScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1476,core,V02,V02-04,standard,Skyrim.esm:0C9B98,DialogueSolitudeMarketplaceSilanaEvetteScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1477,core,V02,V02-04,standard,Skyrim.esm:0C9B9A,DialogueSolitudeMarketplaceSorexEvetteScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1478,core,V02,V02-04,standard,Skyrim.esm:0C9B9D,DialogueSolitudeMarketplaceAtAfAlanAdvarScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1479,core,V02,V02-04,standard,Skyrim.esm:0C9BA0,NN01,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0C9BA0:Skyrim.esm; stage=200; route=200:Fragment_4; tier_bc_runtime_verify=not-needed; crossgen=ok; promotion=ok; compile=ok.
COREQ-1480,core,V02,V02-04,standard,Skyrim.esm:0C9F08,MGMainQuestBridge,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1481,core,V02,V02-04,standard,Skyrim.esm:0CA209,Favor013,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0CA209:Skyrim.esm; stage=20; route=20:Fragment_3; tier_bc_runtime_verify=ok; crossgen=ok; promotion=ok; compile=ok. Zero-candidate outcome intentionally emits no reaction cells because no current deity profile consumes its approved tag combination.
COREQ-1482,core,V02,V02-04,standard,Skyrim.esm:0CA210,Favor017,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1483,core,V02,V02-04,standard,Skyrim.esm:0CA439,Favor110,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0CA439:Skyrim.esm; stage=200; route=200:Fragment_1; tier_bc_runtime_verify=ok; crossgen=ok; promotion=ok; compile=ok. Zero-candidate outcome intentionally emits no reaction cells because no current deity profile consumes its approved tag combination.
COREQ-1484,core,V02,V02-04,standard,Skyrim.esm:0CAB3C,dunArcherQST,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1485,core,V02,V02-04,standard,Skyrim.esm:0CB1CB,CWJarlThanks,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1486,core,V02,V02-04,standard,Skyrim.esm:0CBA9A,BQ04,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0CBA9A:Skyrim.esm; stage=200; route=200:Fragment_3; tier_bc_runtime_verify=ok; crossgen=ok; promotion=ok; compile=ok.
COREQ-1487,core,V02,V02-04,standard,Skyrim.esm:0CC794,T02PostQuest,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1488,core,V02,V02-04,standard,Skyrim.esm:0CD13F,CidhnaMineJailEventScene,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1489,core,V02,V02-04,standard,Skyrim.esm:0CD15A,DialogueMarkarthIntroArnleifandSonsScene,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1490,core,V02,V02-04,standard,Skyrim.esm:0CD851,DialogueSolitudeBitsXanderSaymaScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1491,core,V02,V02-04,standard,Skyrim.esm:0CD882,FreeformWindhelmA,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0CD882:Skyrim.esm; stage=200; route=200:Fragment_3; tier_bc_runtime_verify=ok; crossgen=ok; promotion=ok; compile=ok. Zero-candidate outcome intentionally emits no reaction cells because no current deity profile consumes its approved tag combination.
COREQ-1492,core,V02,V02-04,standard,Skyrim.esm:0CD987,MGRitual04,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0CD987:Skyrim.esm; stage=200; route=200:Fragment_10; tier_bc_runtime_verify=not-needed; crossgen=ok; promotion=ok; compile=ok.
COREQ-1493,core,V02,V02-04,standard,Skyrim.esm:0CDB56,DialogueSolitudeRaimentXanderTaarieScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1494,core,V02,V02-04,standard,Skyrim.esm:0CDB58,DialogueSolitudeRaimentXanderAngelineScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1495,core,V02,V02-04,standard,Skyrim.esm:0CF915,dunFrostmereCryptQST,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0CF915:Skyrim.esm; stage=100; route=100:Fragment_23; tier_bc_runtime_verify=ok; crossgen=ok; promotion=ok; compile=ok.
COREQ-1496,core,V02,V02-04,standard,Skyrim.esm:0D0536,DialogueSolitudeMarketplaceIlldiAdvarScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1497,core,V02,V02-04,standard,Skyrim.esm:0D0538,DialogueSolitudeMarketplaceJawananAdvarScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1498,core,V02,V02-04,standard,Skyrim.esm:0D053A,DialogueSolitudeMarketplaceRorlundAdvarScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1499,core,V02,V02-04,standard,Skyrim.esm:0D053B,DialogueSolitudeMarketplaceAiaAdvarScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1500,core,V02,V02-04,standard,Skyrim.esm:0D053E,DialogueSolitudeMarketplaceSilanaAdvarScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1501,core,V02,V02-04,standard,Skyrim.esm:0D0540,DialogueSolitudeMarketplaceSorexAdvarScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1502,core,V02,V02-04,standard,Skyrim.esm:0D0543,DialogueSolitudeMarketplaceAiaEvetteScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1503,core,V02,V02-04,standard,Skyrim.esm:0D0559,DialogueMarkarthHagsCureSceneMuiriBothela03,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1504,core,V02,V02-04,standard,Skyrim.esm:0D055B,DialogueMarkarthHagsCureSceneMuiriBothela04,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1505,core,V02,V02-04,standard,Skyrim.esm:0D055D,SolitudeFreeform04,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0D055D:Skyrim.esm; stage=200; route=200:Fragment_3; tier_bc_runtime_verify=ok; crossgen=ok; promotion=ok; compile=ok. Zero-candidate outcome intentionally emits no reaction cells because no current deity profile consumes its approved tag combination.
COREQ-1506,core,V02,V02-04,standard,Skyrim.esm:0D0593,MQ101DragonAttack,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1507,core,V02,V02-04,standard,Skyrim.esm:0D0755,MGRitual05,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0D0755:Skyrim.esm; stage=200; route=200:Fragment_16; tier_bc_runtime_verify=not-needed; crossgen=ok; promotion=ok; compile=ok.
COREQ-1508,core,V02,V02-04,existing-core-row,Skyrim.esm:0D0800,MQ103,Skyrim.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner-approved; post_promotion_direct_readback=ok; canonical_source=Skyrim.esm; formkey=0D0800:Skyrim.esm; stage=190; route=190:Fragment_20; tier_bc_runtime_verify=not-needed; crossgen=ok; promotion=ok; compile=ok. Zero-candidate outcome intentionally emits no reaction cells because no current deity profile consumes its approved tag combination.
COREQ-1509,core,V02,V02-04,standard,Skyrim.esm:0D1444,CWFinale,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1510,core,V02,V02-04,standard,Skyrim.esm:0D1958,MS01MiscObjectives,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1511,core,V02,V02-04,standard,Skyrim.esm:0D1984,DialogueWhiterunGuardGateStop,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1512,core,V02,V02-04,standard,Skyrim.esm:0D19B9,CompanionsMiscObjective,Skyrim.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1513,core,V02,V02-04,standard,Skyrim.esm:0D2ABE,DialogueWhiterunCarlottaNazeemScene1,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1514,core,V02,V02-04,standard,Skyrim.esm:0D2C5F,DialogueRiverwoodSceneSigridAlvor2,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1515,core,V02,V02-04,standard,Skyrim.esm:0D2C61,DialogueRiverwoodSceneGerdurHod,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1516,core,V02,V02-04,standard,Skyrim.esm:0D2C6A,DialogueRiverwoodSleepingGiantScene7,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1517,core,V02,V02-04,standard,Skyrim.esm:0D2C6C,DialogueRiverwoodSleepingGiantScene8,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
COREQ-1518,core,V02,V02-04,standard,Skyrim.esm:0D2CAF,MS11WuunferthArrest,Skyrim.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,
