"exchange_schema","copy_id","flow_ids","journey","event","surface","runtime_location","current_runtime_text","gameplay_contract","character_budget","risk","dynamic","row_fingerprint","owner_status","owner_draft","owner_note"
"pdv.copy-prose-exchange.v1","esp:mgef:07118C:Devotion.esp:description","core.focused;race.altmer;surface.effects","Shared","tier.devoted","blessing-description","Devotion.esp:MGEF:07118C:Devotion.esp:PDV_MGEF_Altmer_Xarxes_T3_MagickaRateMult:Description","Your name and works are written into the long ledger. Restoration +25, Magicka Regeneration +15%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","58b639ffda7583ab3083353a91195cf1","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07118C:Devotion.esp:name","core.focused;race.altmer;surface.effects","Shared","tier.devoted","blessing-name","Devotion.esp:MGEF:07118C:Devotion.esp:PDV_MGEF_Altmer_Xarxes_T3_MagickaRateMult:Name","Magicka Regeneration","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","fae1e7e3268795932a9eba207535ec64","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071191:Devotion.esp:description","core.neglect;race.redguard;surface.effects","Shared","neglect.lapse","blessing-description","Devotion.esp:MGEF:071191:Devotion.esp:PDV_MGEF_Neglect_Redguard_Magic:Description","The ancestors feel distant and the road is colder. Your resistance to magic falls 3% until you keep the sect and the death duty again.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","1ddf0694c6182333b313e6daf92b9d3a","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071191:Devotion.esp:name","core.neglect;race.redguard;surface.effects","Shared","neglect.lapse","blessing-name","Devotion.esp:MGEF:071191:Devotion.esp:PDV_MGEF_Neglect_Redguard_Magic:Name","Ancestors at a Distance","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","864cf14f9786b85ea0135b2ac9b64713","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071193:Devotion.esp:description","journey.cultural-rite;race.redguard;surface.effects","Shared","tier.initial-recognition","blessing-description","Devotion.esp:MGEF:071193:Devotion.esp:PDV_MGEF_Redguard_AncestorSpine_T1_ResistMagic:Description","The ancestors steady you across the road. Magic Resistance +3%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","ee8996e619f3a86fd1cd2beea027c381","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071193:Devotion.esp:name","journey.cultural-rite;race.redguard;surface.effects","Shared","tier.initial-recognition","blessing-name","Devotion.esp:MGEF:071193:Devotion.esp:PDV_MGEF_Redguard_AncestorSpine_T1_ResistMagic:Name","Magic Resistance","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","8157a023e5b89688029acc8c35cb10c1","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071194:Devotion.esp:description","journey.cultural-rite;race.redguard;signal.item;surface.effects","Shared","tier.faithful","blessing-description","Devotion.esp:MGEF:071194:Devotion.esp:PDV_MGEF_Redguard_AncestorSpine_T2_ResistMagic:Description","The line of ancestors steadies you on the road. Magic Resistance +5%, Armor +30.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","3ddd18ef17dcf4f3d2906c8b1120c345","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071194:Devotion.esp:name","journey.cultural-rite;race.redguard;surface.effects","Shared","tier.faithful","blessing-name","Devotion.esp:MGEF:071194:Devotion.esp:PDV_MGEF_Redguard_AncestorSpine_T2_ResistMagic:Name","Magic Resistance","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","23074a7ebec40f9cfddff6b19afe7403","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071195:Devotion.esp:description","journey.cultural-rite;race.redguard;signal.item;surface.effects","Shared","tier.faithful","blessing-description","Devotion.esp:MGEF:071195:Devotion.esp:PDV_MGEF_Redguard_AncestorSpine_T2_DamageResist:Description","The line of ancestors steadies you on the road. Magic Resistance +5%, Armor +30.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","650a6d82adb53dff0c586b58b03399cf","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071195:Devotion.esp:name","journey.cultural-rite;race.redguard;signal.item;surface.effects","Shared","tier.faithful","blessing-name","Devotion.esp:MGEF:071195:Devotion.esp:PDV_MGEF_Redguard_AncestorSpine_T2_DamageResist:Name","Armor","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","24bb80eb99ad0416080fe61dd92ab184","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071197:Devotion.esp:description","core.recognition;race.redguard;surface.effects","Shared","tier.initial-recognition","blessing-description","Devotion.esp:MGEF:071197:Devotion.esp:PDV_MGEF_Redguard_Tuwhacca_T1_ResistMagic:Description","The Tricky God watches over the dead and the living alike. Magic Resistance +5%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","a9ed18f9dea156a6293a4fd1e750e755","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071197:Devotion.esp:name","core.recognition;race.redguard;surface.effects","Shared","tier.initial-recognition","blessing-name","Devotion.esp:MGEF:071197:Devotion.esp:PDV_MGEF_Redguard_Tuwhacca_T1_ResistMagic:Name","Magic Resistance","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","d5c62083acdaee8783f9889fefef35fd","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071199:Devotion.esp:description","core.faithful;race.redguard;surface.effects","Shared","tier.faithful","blessing-description","Devotion.esp:MGEF:071199:Devotion.esp:PDV_MGEF_Redguard_Tuwhacca_T2_ResistMagic:Description","Tu'whacca steadies the soul against death's edge. Magic Resistance +10%; kept faith with the dead calls his hand to heal you.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","634b4e3411778e447c2beb8315caf34c","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071199:Devotion.esp:name","core.faithful;race.redguard;surface.effects","Shared","tier.faithful","blessing-name","Devotion.esp:MGEF:071199:Devotion.esp:PDV_MGEF_Redguard_Tuwhacca_T2_ResistMagic:Name","Magic Resistance","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","f38af5140f8d00dcf5c63baa3d50c584","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07119A:Devotion.esp:description","core.faithful;race.redguard;surface.effects","Shared","tier.faithful","blessing-description","Devotion.esp:MGEF:07119A:Devotion.esp:PDV_MGEF_Redguard_Tuwhacca_T2_HealRateMult:Description","Tu'whacca steadies the soul against death's edge. Magic Resistance +10%, Health Regeneration +10%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","842d367b20aa5b0d4cd1d3a86aa363f8","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07119A:Devotion.esp:name","core.faithful;race.redguard;surface.effects","Shared","tier.faithful","blessing-name","Devotion.esp:MGEF:07119A:Devotion.esp:PDV_MGEF_Redguard_Tuwhacca_T2_HealRateMult:Name","Health Regeneration","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","5faffd441222121daae74812b47f1cdf","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07119C:Devotion.esp:description","core.focused;race.redguard;surface.effects","Shared","tier.devoted","blessing-description","Devotion.esp:MGEF:07119C:Devotion.esp:PDV_MGEF_Redguard_Tuwhacca_T3_ResistMagic:Description","Tu'whacca keeps the way to the Far Shores open for you and yours. Magic Resistance +20%; kept faith with the dead calls his hand to heal you in full measure.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","252ea7b2caef76f2c1a9f86b48d90012","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07119C:Devotion.esp:name","core.focused;race.redguard;surface.effects","Shared","tier.devoted","blessing-name","Devotion.esp:MGEF:07119C:Devotion.esp:PDV_MGEF_Redguard_Tuwhacca_T3_ResistMagic:Name","Magic Resistance","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","d754fd68a99ad068a190a6c67df6357c","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07119D:Devotion.esp:description","core.focused;race.redguard;surface.effects","Shared","tier.devoted","blessing-description","Devotion.esp:MGEF:07119D:Devotion.esp:PDV_MGEF_Redguard_Tuwhacca_T3_HealRateMult:Description","Tu'whacca keeps the way to the Far Shores open for you and yours. Magic Resistance +20%, Health Regeneration +25%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","d9d4d308c78fbfcca11167b5dea00fc6","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07119D:Devotion.esp:name","core.focused;race.redguard;surface.effects","Shared","tier.devoted","blessing-name","Devotion.esp:MGEF:07119D:Devotion.esp:PDV_MGEF_Redguard_Tuwhacca_T3_HealRateMult:Name","Health Regeneration","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","589a87015b9f3c0efdea6e30577b1d02","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07119F:Devotion.esp:description","core.recognition;race.redguard;surface.effects","Shared","tier.initial-recognition","blessing-description","Devotion.esp:MGEF:07119F:Devotion.esp:PDV_MGEF_Redguard_HoonDing_T1_OneHanded:Description","When the way must be made, the Make-Way God moves through you. One-Handed +5.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","85b4bbb8345c405be4d921051720ec1d","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07119F:Devotion.esp:name","core.recognition;race.redguard;surface.effects","Shared","tier.initial-recognition","blessing-name","Devotion.esp:MGEF:07119F:Devotion.esp:PDV_MGEF_Redguard_HoonDing_T1_OneHanded:Name","One-Handed","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","c9dc27ac6655ad1f75b9c53127bf8172","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:0711A1:Devotion.esp:description","core.faithful;race.redguard;surface.effects","Shared","tier.faithful","blessing-description","Devotion.esp:MGEF:0711A1:Devotion.esp:PDV_MGEF_Redguard_HoonDing_T2_OneHanded:Description","The Make-Way God clears the road ahead of you. One-Handed +13, Movement Speed +3%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","dd6696794db97d582ee3ad045bb52ada","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:0711A1:Devotion.esp:name","core.faithful;race.redguard;surface.effects","Shared","tier.faithful","blessing-name","Devotion.esp:MGEF:0711A1:Devotion.esp:PDV_MGEF_Redguard_HoonDing_T2_OneHanded:Name","One-Handed","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","6c30866d9c31c8cf46dec2cb6c161e73","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:0711A2:Devotion.esp:description","core.faithful;race.redguard;surface.effects","Shared","tier.faithful","blessing-description","Devotion.esp:MGEF:0711A2:Devotion.esp:PDV_MGEF_Redguard_HoonDing_T2_SpeedMult:Description","The Make-Way God clears the road ahead of you. One-Handed +13, Movement Speed +3%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","7b6d69d01899a27ea21848cd74798207","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:0711A2:Devotion.esp:name","core.faithful;race.redguard;surface.effects","Shared","tier.faithful","blessing-name","Devotion.esp:MGEF:0711A2:Devotion.esp:PDV_MGEF_Redguard_HoonDing_T2_SpeedMult:Name","Movement Speed","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","22d531583af46e5fdc80005518f537c1","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:0711A4:Devotion.esp:description","core.focused;race.redguard;surface.effects","Shared","tier.devoted","blessing-description","Devotion.esp:MGEF:0711A4:Devotion.esp:PDV_MGEF_Redguard_HoonDing_T3_OneHanded:Description","The Make-Way God opens the road. One-Handed +25, Movement Speed +6%. Once per day, HoonDing pulls you back from the edge.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","dcf1219de54a96944ddde13f57e6784c","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:0711A4:Devotion.esp:name","core.focused;race.redguard;surface.effects","Shared","tier.devoted","blessing-name","Devotion.esp:MGEF:0711A4:Devotion.esp:PDV_MGEF_Redguard_HoonDing_T3_OneHanded:Name","One-Handed","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","43281671e318c05e428cd6084cd85c56","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:0711A5:Devotion.esp:description","core.focused;race.redguard;surface.effects","Shared","tier.devoted","blessing-description","Devotion.esp:MGEF:0711A5:Devotion.esp:PDV_MGEF_Redguard_HoonDing_T3_SpeedMult:Description","The Make-Way God opens the road. One-Handed +25, Movement Speed +6%. Once per day, HoonDing pulls you back from the edge.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","efb2ece189c9c487c4719287572c88eb","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:0711A5:Devotion.esp:name","core.focused;race.redguard;surface.effects","Shared","tier.devoted","blessing-name","Devotion.esp:MGEF:0711A5:Devotion.esp:PDV_MGEF_Redguard_HoonDing_T3_SpeedMult:Name","Movement Speed","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","2c650deced67473fc7e181db62ec9617","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:0711A7:Devotion.esp:description","core.recognition;race.redguard;surface.effects","Shared","tier.initial-recognition","blessing-description","Devotion.esp:MGEF:0711A7:Devotion.esp:PDV_MGEF_Redguard_Leki_T1_OneHanded:Description","The Lady of Swords steadies your form. One-Handed +5.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","0d96b17d1958d2f3f2b73305eee814aa","","",""
