id,surface,race,target,requirement,tier,authority,verify_layer,check_hint,notes,cluster,status
BC-0469,neglect,ALL,Per-race neglect spell requirement,Every race must have a PDV_SPEL_Neglect_<Race> spell (or confirmed reuse for Nord) wired to PDV__ManagerQuest via a SyncNeglectSpell function; neglect must be gentle/diegetic by default; real mechanical bite only at rupture/curse posture.,BETA,PDV_RaceContractTemplate.md § Neglect/regression model para 3; § Per-race contract Neglect field,esp,"Verify PDV_SPEL_Neglect_Imperial, ArgonianHist, Altmer, Dunmer, Bosmer, Orc, Redguard, Breton exist; Nord reuses Kyne",,roster,UNVERIFIED
BC-0470,neglect,ALL,per-race neglect substrate,"Race-wide neglect effects not tied to a single deity (e.g. Argonian Hist absence) must belong on the race substrate quest, not on a deity record",BETA,PDV_Architecture_v3.md §14.3 Per-race neglect,source,"Argonian (and any other race with race-wide neglect) has NeglectEffect on the substrate quest script, not on PDV_DeityBase",,surfacing,UNVERIFIED
BC-0471,neglect,Altmer,PDV_SPEL_Neglect_Altmer,"PDV_SPEL_Neglect_Altmer must exist wired to PDV__ManagerQuest with MGEF MagickaRateMult -4%; gentle by default; real bite only at curse/exile posture (vampire terminal/exile, werewolf hard halt).",BETA,PDV_AltmerRewardRecords.spec.json § neglect,esp,,,roster,UNVERIFIED
BC-0472,neglect,Argonian,Hist – vampire rupture,"Argonian vampire state must register as a neglect/rupture state for Hist with the deepest penalty in the mod; single state, no stacking.",BETA,PDV_RaceSignalMatrix.csv – Argonian / Hist relation under pressure / Vampire rupture,source,,,signals,UNVERIFIED
BC-0473,neglect,Argonian,Hist – werewolf strain,"Argonian werewolf state must register as a Hist-strain neglect state (milder than vampirism, mostly neutral to Sithis); single state, no stacking.",BETA,PDV_RaceSignalMatrix.csv – Argonian / Hist relation under strain / Werewolf strain,source,,,signals,UNVERIFIED
BC-0474,neglect,Argonian,PDV_SPEL_Neglect_ArgonianHist,PDV_SPEL_Neglect_ArgonianHist must exist wired to PDV__ManagerQuest with MGEF HealRateMult -5%; gentle at posture Distant; mechanical bite only at posture Silenced or Corrupted; dawn Hist decay -1/dawn only after 3 days without maintenance.,BETA,PDV_ArgonianRewardRecords.spec.json § neglect,esp,,,roster,UNVERIFIED
BC-0475,neglect,Bosmer,PDV_SPEL_Neglect_Bosmer,PDV_SPEL_Neglect_Bosmer must exist wired to PDV__ManagerQuest with MGEF PeakValueModifier StaminaRateMult -5; gentle by default; bite reserved for forced reckoning/Old Contract renunciation.,BETA,PDV_BosmerRewardRecords.spec.json § neglect,esp,,,roster,UNVERIFIED
BC-0476,neglect,Breton,KnightlyVowIntegrity – degradation,Breton Knight's Road KnightlyVowIntegrity must degrade on Thieves-Guild/Dark-Brotherhood membership and selected crime/innocent-kill proxies; negative side is unchanged by the Justice family top-up.,BETA,PDV_TriggerTopups_Exchange_KnightsRoad.md – B. Breton – Negative side unchanged,source,,,signals,UNVERIFIED
BC-0477,neglect,Breton,PDV_SPEL_Neglect_Breton + creed-loss spells,"PDV_SPEL_Neglect_Breton (HealRateMult -5%) must exist; 4 creed-loss spells must also exist: PDV_SPEL_CreedLoss_Breton_VowIntegrity (Block -5% + Restoration -5%), PDV_SPEL_CreedLoss_Breton_ExposureRupture (Conjuration -8% + Illusion -8%), PDV_SPEL_CreedLoss_Breton_Excommunication (HealRateMult -8%), PDV_SPEL_CreedLoss_Breton_DruidicForkBetrayal (StaminaRateMult -8% + Restoration -8%).",BETA,PDV_BretonRewardRecords.spec.json § neglect; § creedViolationLoss entries,esp,,,roster,UNVERIFIED
BC-0478,neglect,Dunmer,PDV_SPEL_Neglect_Dunmer,PDV_SPEL_Neglect_Dunmer must exist wired to PDV__ManagerQuest with MGEF MagickaRateMult -5%; gentle ancestor-silence texture only at posture Strained; mechanical bite only at posture Silent (curse); NO passive dawn decay on the ancestor substrate.,BETA,PDV_DunmerRewardRecords.spec.json § neglect,esp,,,roster,UNVERIFIED
BC-0479,neglect,Imperial,Concordat Enforcer corrodes Arkay/Stendarr,"The Concordat Enforcer ConcordatStanding band must apply corrosion to Arkay and Stendarr rewards until mercy, prisoner protection, burial restoration, or anti-necromancer duty repair signals are received.",BETA,"PDV_RaceEffectReviewLedger.md — Imperial broad lane row, grant/removal owner",source,ConcordatStanding = Concordat Enforcer state triggers repair-gate check in dawn pass,,rewards,UNVERIFIED
BC-0480,neglect,Imperial,Concordat Enforcer secondary modifiers,"At Concordat Enforcer (>+50), Arkay daily shift must be -15% and Stendarr daily shift must be -15%; at Open Defiant (<-50), Stendarr must gain +15% daily shift. These modifiers must fire in ProcessDawn.",BETA,PDV_RaceDesign_Imperial.md — Secondary modifiers at extreme states,source,ProcessDawn() Imperial extreme-state modifier pipeline,,race-sheets,UNVERIFIED
BC-0481,neglect,Imperial,PDV_SPEL_Neglect_Imperial,PDV_SPEL_Neglect_Imperial must exist wired to PDV__ManagerQuest with MGEF PDV_MGEF_Neglect_Imperial_Restoration (HealRateMult -5%); gentle by default; real bite only at rupture/curse posture.,BETA,PDV_ImperialRewardRecords.spec.json § neglect,esp,housecarl read PDV_SPEL_Neglect_Imperial; check MGEF HealRateMult magnitude -5.0,,roster,UNVERIFIED
BC-0482,neglect,Khajiit,PDV_SPEL_Neglect_KhajiitLunar,PDV_SPEL_Neglect_KhajiitLunar must exist wired to PDV__ManagerQuest with MGEF StaminaRateMult -5% nightOnly; fires when lunar metric flat/below floor.,BETA,PDV_KhajiitRewardRecords.spec.json § neglect,esp,,,roster,UNVERIFIED
BC-0483,neglect,Nord,Nord broad/focused reward suppression,Broad Nord worship rewards must be capped below focused patron rewards; an accepted focused patron must suppress competing offers; broad blended favors must stay softer and not inherit individual patron boons.,BETA,PDV_RaceEffectReviewLedger.md — Nord broad lane completed row; PDV_RaceRewardBudgetLedger.md — Focused Pass: Nord,source,,,rewards,UNVERIFIED
BC-0484,neglect,Nord,Nord broad/primary,"Nord neglect must manifest as loss of contextual favors and tier decay (no harsh penalization), not active punishment; piety must drift via negative PDV.PietyToday trending from missing devotion signals.",BETA,PDV_RaceDesign_Nord.md — Neglect Texture / Decay mechanics,source,ProcessDawn() decay pipeline for Nord,,race-sheets,UNVERIFIED
BC-0485,neglect,Nord,PDV_SPEL_Neglect_Kyne (reused),PDV_SPEL_Neglect_Kyne (existing wired neglect spell) must be reused for Nord; no new Nord neglect spell must be created for Shor/Tsun/Stuhn or the Nine Divines lane.,BETA,PDV_NordRewardRecords.spec.json § neglect designNote,esp,Confirm PDV_SPEL_Neglect_Kyne unchanged; grep for PDV_SPEL_Neglect_Nord (expect absent),,roster,UNVERIFIED
BC-0486,neglect,Orc,Oath-breaking,Oath-breaking (abandoning a committed quest) must generate explicit negative piety for all Orc modes; must be tracked via quest-acceptance event logging + quest-failed/abandoned detection; sustained oath-breaking must accumulate meaningfully.,BETA,PDV_RaceDesign_Orc.md — Neglect Texture / Oath-breaking + Signal Examples,source,Quest accept tracking + failed-stage negative piety in ProcessDawn,,race-sheets,UNVERIFIED
BC-0487,neglect,Orc,PDV_SPEL_Neglect_Orc,PDV_SPEL_Neglect_Orc must exist wired to PDV__ManagerQuest via SyncOrcNeglectSpell with MGEF DamageResist -5%; fires only after sustained absence of life-mode-appropriate act; gentle; bite reserved for code-rupture/curse.,BETA,PDV_OrcRewardRecords.spec.json § neglect,esp,,,roster,UNVERIFIED
BC-0488,neglect,Redguard,PDV_SPEL_Neglect_Redguard,PDV_SPEL_Neglect_Redguard must exist wired to PDV__ManagerQuest via SyncRedguardNeglectSpell with MGEF ResistMagic -3%; gentle ancestor-distance; harder bite only at curse posture or Ash'abah stigma.,BETA,PDV_RedguardRewardRecords.spec.json § neglect,esp,,,roster,UNVERIFIED
BC-0489,commitment,ALL,All 16 Daedric Princes,"All 16 Skyrim-present Daedric Princes (Azura, Boethiah, Clavicus Vile, Hermaeus Mora, Hircine, Malacath, Mehrunes Dagon, Meridia, Mephala, Molag Bal, Namira, Nocturnal, Peryite, Sanguine, Sheogorath, Vaermina) must exist as focusable patron paths in PDV_FLST_DaedricPaths_All; Jyggalag is explicitly excluded from 1.0 scope.",BETA,"PDV_AllRaceDaedricBetaReadinessLedger.md, Daedric 20C Gap section; PDV_DaedricContent_Manifest.md Section 7 progress ledger",esp,PDV_FLST_DaedricPaths_All must contain exactly 16 Prince path records; PDV_FLST_DaedricPaths_DevOnly complement exists,CAT-6 records authored/readback PASS=16 per ledger 2026-06-07; runtime display proof still PENDING=16,daedric,UNVERIFIED
BC-0490,commitment,ALL,All 16 Daedric Princes,Every standard (non-curse-access) Daedric Prince path requires 3 distinct commitment signals (commitmentSignalsRequired=3) before the path becomes active and a commitment MessageBox fires.,BETA,"PDV_DaedricPrinceRecordContracts.json, commitmentSignalsRequired field; PDV_DaedricContent_Manifest.md Section 2 'Commitment gate'",source,Each PDV_DaedricPath_<Prince> script must check a commitment counter reaching 3 before firing PDV_Msg_Daedric_<Prince>_Commitment,,daedric,UNVERIFIED
BC-0491,commitment,ALL,No-offer races require manager special-branch,"No-offer races (Khajiit, Argonian, Dunmer ancestor lane) must have a manager special-branch for reward gating on substrate tier + layer state; the active-patron universally assumption must NOT be applied to these races.",BETA,PDV_Phase2_DeityRoster_and_ArchitectureRulings.md § R7 substrate/no-offer branch; PDV_RaceContractTemplate.md § Gate-type dimension,source,Grep SyncKhajiitEmphasisRewards or equivalent no-offer branch in PDV__ManagerQuest.psc; confirm Argonian/Dunmer ancestor branch present,,roster,UNVERIFIED
BC-0492,commitment,ALL,Privilege and recognition count as reward wealth,"Privileges and NPC recognition count as reward wealth even when they do not alter actor values; a race with high friction may need richer recognition, not larger stats, before being considered balanced.",BETA,"PDV_RaceRewardBudgetLedger.md — Budget Rules section, rules 5 and 6",runtime-status,,,rewards,UNVERIFIED
BC-0493,commitment,ALL,Removal/suppression story for every steady reward,Every steady (persistent) reward must have a documented removal or suppression story before it can be granted by manager logic; a steady reward without a removal path must not ship.,BETA,PDV_RaceEffectReviewLedger.md — Review Rules,source,,,rewards,UNVERIFIED
BC-0494,commitment,Altmer,Trinimac offer gate,"Trinimac primary offer must fire only when ThalmørAlignment is 70 or above; offer evaluation must check track state before firing, mirroring Imperial Talos commitment gate pattern.",BETA,PDV_RaceDesign_Altmer.md — Trinimac focus (requires ThalmørAlignment 70+),source,ProcessDawn() Trinimac offer gate with ThalmorAlignment check,,race-sheets,UNVERIFIED
BC-0495,commitment,Bosmer,Path switching gates,LivingStory can be entered with one strong community/story signal; Exchange and BanditRoad require two destination-coded signals on separate in-game days within seven (unless major curated quest proves path); OldContract re-entry requires recommitment plus three Pact-positive days within seven; no auto-switch for 7 days after switching.,BETA,PDV_RaceDesign_Bosmer.md — Path switching locks (LOCKED),source,BosmerPath switch gate logic in ProcessDawn,,race-sheets,UNVERIFIED
BC-0496,commitment,Breton,Hidden Art / Daedric no double-count,"Hidden Art Daedric deities (Hircine, Hermaeus Mora, Namira, Nocturnal) must use the global Daedric system; the global Daedric taboo/stigma response must NOT fire on top of Hidden Art scoring; Breton social cost is carried ONLY by WitchcraftExposure.",BETA,PDV_RaceDesign_Breton.md — Implementation acceptance criteria (Hidden Art layers on global Daedric system),source,Daedric stigma gate checking PDV_State_BretonTradition == HiddenArt,,race-sheets,UNVERIFIED
BC-0497,commitment,Dunmer,Dunmer focus gate,"Dunmer native focus (Azura/Boethiah/Mephala) must use shared patron-state model: PDV_GLO_PatronState for broad/primary commitment, PDV_GLO_PatronDeity for accepted focus; do NOT implement PDV_State_DunmerPath as a path enum; focus offer must use global formal-offer gate (50 persistent piety, 2 qualifying signal-days within 7).",BETA,PDV_RaceDesign_Dunmer.md — Implementation split (LOCKED) + Focus gate (LOCKED),esp,PDV_GLO_PatronState + PDV_GLO_PatronDeity for Dunmer,,race-sheets,UNVERIFIED
BC-0498,commitment,Imperial,Talos primary offer gate,Talos primary offer must be blocked when ConcordatStanding is Public Compliant or Concordat Enforcer unless a fresh costly-defiance rupture signal has been authored; accepting the offer must move the player to at least Private Defiant.,BETA,PDV_RaceDesign_Imperial.md — Talos commitment gate (LOCKED) + Talos rupture acceptance (LOCKED),source,ProcessDawn() Talos offer eligibility check for Imperial,,race-sheets,UNVERIFIED
BC-0499,commitment,Nord,Nord primary patron,"Accepting a Nord primary offer must store deity in PDV_GLO_PatronDeity, apply 70% piety carry-over, clear pending offer candidates, and set patron state to active primary; no competing offers fire in 1.0 while patron is active.",BETA,PDV_RaceDesign_Nord.md — Acceptance / no-switching rule (LOCKED),esp,"PDV_GLO_PatronState, PDV_GLO_PatronDeity globals",,race-sheets,UNVERIFIED
BC-0500,commitment,Redguard,Sect switching gates,Crown <-> Forebear switching requires two sect-coded signals on separate in-game days within seven or a major curated quest beat; Ash'abah entry requires a major death/undead/tomb/impurity-bearing signal (not casual undead fighting); leaving Ash'abah requires Crown or Forebear reorientation plus two-day destination proof.,BETA,PDV_RaceDesign_Redguard.md — Sect switching locks (LOCKED),source,ProcessDawn() Redguard sect switch evaluation,,race-sheets,UNVERIFIED
BC-0501,pacing,ALL,all gods – hard ceiling,A hard ceiling of 4.3 piety/day must be enforced via DAWN_CLAMP_PER_DAY = 4.3 so a maximiser cannot exceed the 6/12/20-day ceiling calendar.,BETA,PDV_PietyPaceBalancingTable.md – §2 The one engine change required,source,Grep PDV__ManagerQuest.psc or balancing constants for DAWN_CLAMP_PER_DAY; must equal 4.3 not 5.0.,,signals,UNVERIFIED
BC-0502,pacing,ALL,all gods (default),Every deity whose path a beta player can commit to must afford ~3.3 piety/day effective gain (floor ~+1.3/day Class A devotion + one qualifying favor ~+2.0 Class C) for a player engaging at normal play cadence (1-2 qualifying acts/day).,BETA,PDV_SignalDensityAudit.md – Headline / Verdict table,data,Verify every race/path row in the Verdict table shows 'On-calendar' or one of the three sanctioned-slow categories.,3.3/day is pre-GAIN_RATE_SCALE raw figure; ×1.32 scale in ProcessDawn lifts effective daily rate. See PDV_TriggerTopups_Exchange_KnightsRoad.md scale note.,signals,UNVERIFIED
BC-0503,pacing,ALL,Authoring order constraint,Imperial spec must author before Nord/Breton/Redguard (owns the 8 Divines + Arkay); Orc must author before Altmer (owns Trinimac); Khajiit pilot indices 40-43 must be preserved across all subsequent runs.,BETA,PDV_Phase2_DeityRoster_and_ArchitectureRulings.md § Authoring order; PDV_NordRewardRecords.spec.json § authoringPlan authoringOrder,data,Check tool run logs for order; verify no index collision in ESP after all Phase 2 runs,,roster,UNVERIFIED
BC-0504,pacing,ALL,Broad rewards softer than focused patron rewards at every tier,Broad-worship rewards must be strictly softer than focused patron Devoted benefits at every tier; magnitude convention: broad floor minimal; broad ceiling caps at Faithful roughly 50-70% of equivalent focused-patron Devoted value.,BETA,"PDV_RaceEffectReviewLedger.md — Completed Race Rows intro paragraph, magnitude convention",runtime-status,,,rewards,UNVERIFIED
BC-0505,pacing,ALL,Daedric paths – rite cadence,Daedric devotion paths use multi-day authored rites (e.g. Hircine: one rite on each of 3 separate in-game days = Seeker); same-day repeats are anti-farm-scaled. These deliberately do not sit on the 3.3/day calendar and must not be balanced against it.,BETA,"PDV_SignalDensityAudit.md – Daedric paths — rite cadence, not daily accrual",data,,Third sanctioned exception per the audit's three sanctioned exceptions.,signals,UNVERIFIED
